offline_datapoint_6 1730249824 0,345
offline_datapoint_12 1730249824 8,314
offline_datapoint_24 1730249824 2,673
offline_datapoint_13 1730249824 9462,555
offline_datapoint_18 1730249826 0,000
offline_datapoint_0 1730249824 14260,037
offline_datapoint_16 1730249824 2939,794
offline_datapoint_28 1730249824 0,040
offline_datapoint_17 1730249824 12,248
offline_datapoint_10 1730249824 99,970
offline_datapoint_29 1730249824 1,986
offline_datapoint_22 1730249824 14031,568
offline_datapoint_4 1730249824 0,002
offline_datapoint_11 1730249829 1058529,000
offline_datapoint_5 1730249829 3783,000
offline_datapoint_26 1730249829 1318531072,000
offline_datapoint_14 1730249829 633430016,000
offline_datapoint_3 1730249829 12399136768,000
offline_datapoint_9 1730249829 329601024,000
offline_datapoint_25 1730249829 8258,000
offline_datapoint_19 1730249827 9,679
offline_datapoint_8 1730249827 22004,015
offline_datapoint_21 1730249829 329601024,000
offline_datapoint_1 1730249827 2,670
offline_datapoint_20 1730249829 8601067520,000
offline_datapoint_7 1730249829 9579520000,000
offline_datapoint_6 1730249827 0,435
offline_datapoint_12 1730249827 17,260
offline_datapoint_24 1730249827 6,214
offline_datapoint_13 1730249827 15005,559
offline_datapoint_18 1730249829 0,000
offline_datapoint_0 1730249827 20919,268
offline_datapoint_16 1730249827 5617,990
offline_datapoint_28 1730249827 0,215
offline_datapoint_17 1730249827 59,411
offline_datapoint_10 1730249827 99,739
offline_datapoint_29 1730249827 9,346
offline_datapoint_22 1730249827 21207,730
offline_datapoint_4 1730249827 0,009
offline_datapoint_11 1730249832 1058529,000
offline_datapoint_5 1730249832 3778,000
offline_datapoint_26 1730249832 1318039552,000
offline_datapoint_14 1730249832 633430016,000
offline_datapoint_3 1730249832 12353196032,000
offline_datapoint_9 1730249832 328769536,000
offline_datapoint_25 1730249832 8281,000
offline_datapoint_19 1730249830 0,000
offline_datapoint_8 1730249830 4064,342
offline_datapoint_21 1730249832 328769536,000
offline_datapoint_1 1730249830 0,000
offline_datapoint_20 1730249832 8565248000,000
offline_datapoint_7 1730249832 9542406144,000
offline_datapoint_6 1730249830 0,086
offline_datapoint_12 1730249830 3,836
offline_datapoint_24 1730249830 1,855
offline_datapoint_13 1730249830 3502,133
offline_datapoint_18 1730249832 0,000
offline_datapoint_0 1730249830 4428,768
offline_datapoint_16 1730249830 1378,192
offline_datapoint_28 1730249830 0,282
offline_datapoint_17 1730249830 11,927
offline_datapoint_10 1730249830 99,869
offline_datapoint_29 1730249830 1,656
offline_datapoint_22 1730249830 101390,222
offline_datapoint_4 1730249830 0,011
offline_datapoint_11 1730249835 1058529,000
offline_datapoint_5 1730249835 3783,000
offline_datapoint_26 1730249835 1318494208,000
offline_datapoint_14 1730249835 633430016,000
offline_datapoint_3 1730249835 12338987008,000
offline_datapoint_9 1730249835 328945664,000
offline_datapoint_25 1730249835 8281,000
offline_datapoint_19 1730249833 0,995
offline_datapoint_8 1730249833 8464,815
offline_datapoint_21 1730249835 328945664,000
offline_datapoint_1 1730249833 0,995
offline_datapoint_20 1730249835 8559038464,000
offline_datapoint_7 1730249835 9542983680,000
offline_datapoint_6 1730249833 0,086
offline_datapoint_12 1730249833 7,527
offline_datapoint_24 1730249833 3,369
offline_datapoint_13 1730249833 5530,974
offline_datapoint_18 1730249835 0,000
offline_datapoint_0 1730249833 6075,346
offline_datapoint_16 1730249833 2422,310
offline_datapoint_28 1730249833 0,124
offline_datapoint_17 1730249833 33,837
offline_datapoint_10 1730249833 99,847
offline_datapoint_29 1730249833 5,971
offline_datapoint_22 1730249833 19385,725
offline_datapoint_4 1730249833 0,005
offline_datapoint_11 1730249838 1058529,000
offline_datapoint_5 1730249838 3777,000
offline_datapoint_26 1730249838 1318502400,000
