157 1730249821 3,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249822 3,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249823 3,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249824 3,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249825 3,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249826 5,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249827 5,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249828 5,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249829 5,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249830 5,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249831 5,200000 -1,000000 -101,000000 0,000000 0,000000
157 1730249832 5,200000 -1,000000 -101,000000 0,000000 0,000000
157 1730249833 5,200000 -1,000000 -101,000000 0,000000 0,000000
157 1730249834 5,200000 -1,000000 -101,000000 0,000000 0,000000
157 1730249835 5,200000 -1,000000 -101,000000 0,000000 0,000000
157 1730249836 3,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249837 3,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249838 3,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249839 3,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249840 3,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249841 4,000000 -1,000000 -101,000000 0,000000 0,000000
157 1730249842 4,000000 -1,000000 -101,000000 0,000000 0,000000
157 1730249843 4,000000 -1,000000 -101,000000 0,000000 0,000000
157 1730249844 4,000000 -1,000000 -101,000000 0,000000 0,000000
157 1730249845 4,000000 -1,000000 -101,000000 0,000000 0,000000
157 1730249846 2,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249847 2,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249848 2,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249849 2,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249850 2,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249851 7,800000 -1,000000 -101,000000 0,000000 0,000000
157 1730249852 7,800000 -1,000000 -101,000000 0,000000 0,000000
157 1730249853 7,800000 -1,000000 -101,000000 0,000000 0,000000
157 1730249854 7,800000 -1,000000 -101,000000 0,000000 0,000000
157 1730249855 7,800000 -1,000000 -101,000000 0,000000 0,000000
157 1730249856 4,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249857 4,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249858 4,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249859 4,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249860 4,400000 -1,000000 -101,000000 0,000000 0,000000
157 1730249861 3,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249862 3,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249863 3,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249864 3,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249865 3,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249866 8,000000 -1,000000 -101,000000 0,000000 0,000000
157 1730249867 8,000000 -1,000000 -101,000000 0,000000 0,000000
157 1730249868 8,000000 -1,000000 -101,000000 0,000000 0,000000
157 1730249869 8,000000 -1,000000 -101,000000 0,000000 0,000000
157 1730249870 8,000000 -1,000000 -101,000000 0,000000 0,000000
157 1730249871 4,600000 -1,000000 -101,000000 0,000000 0,000000
157 1730249872 4,600000 -1,000000 -101,000000 0,000000 0,000000
