155 1730249821 4631,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249822 4631,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249823 4631,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249824 4631,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249825 4631,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249826 8628,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249827 8628,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249828 8628,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249829 8628,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249830 8628,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249831 8135,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249832 8135,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249833 8135,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249834 8135,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249835 8135,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249836 5174,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249837 5174,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249838 5174,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249839 5174,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249840 5174,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249841 5843,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249842 5843,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249843 5843,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249844 5843,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249845 5843,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249846 11001,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249847 11001,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249848 11001,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249849 11001,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249850 11001,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249851 21821,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249852 21821,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249853 21821,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249854 21821,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249855 21821,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249856 10187,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249857 10187,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249858 10187,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249859 10187,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249860 10187,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249861 5167,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249862 5167,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249863 5167,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249864 5167,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249865 5167,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249866 12702,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249867 12702,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249868 12702,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249869 12702,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249870 12702,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249871 10715,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249872 10715,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249873 10715,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249874 10715,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249875 10715,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249876 4555,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249877 4555,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249878 4555,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249879 4555,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249880 4555,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249881 8117,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249882 8117,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249883 8117,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249884 8117,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249885 8117,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249886 13799,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249887 13799,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249888 13799,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249889 13799,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249890 13799,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249891 13291,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249892 13291,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249893 13291,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249894 13291,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249895 13291,000000 -1,000000 -101,000000 0,000000 0,000000
155 1730249896 8279,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249897 8279,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249898 8279,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249899 8279,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249900 8279,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249901 868,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249902 868,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249903 868,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249904 868,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249905 868,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249906 13019,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249907 13019,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249908 13019,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249909 13019,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249910 13019,200000 -1,000000 -101,000000 0,000000 0,000000
155 1730249911 4000,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249912 4000,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249913 4000,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249914 4000,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249915 4000,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249921 1462,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249922 1462,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249923 1462,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249924 1462,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249925 1462,600000 -1,000000 -101,000000 0,000000 0,000000
155 1730249926 5180,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249927 5180,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249928 5180,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249929 5180,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249930 5180,400000 -1,000000 -101,000000 0,000000 0,000000
155 1730249931 17404,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249932 17404,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249933 17404,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249934 17404,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249935 17404,800000 -1,000000 -101,000000 0,000000 0,000000
155 1730249936 4854,800000 -1,000000 -101,000000 0,000000 0,000000
